daytime,time,result_flg,time1_diff,time2_diff,time3_diff,time4_diff,time5_diff,time6_diff,time7_diff,time8_diff,time9_diff,time10_diff,time11_diff,time12_diff,over_avg_5,over_avg_12,over_avg_24,over_cross_avg_5,over_cross_avg_12,over_cross_avg_24,under_cross_avg_5,under_cross_avg_12,under_cross_avg_24,trend_avg_5,trend_avg_12,trend_avg_24,trend_5_over_12,trend_5_over_24,trend_12_over_24,trend_5_over_cross_12,trend_5_over_cross_24,trend_12_over_cross_24,trend_5_under_cross_12,trend_5_under_cross_24,trend_12_under_cross_24
20170328.0,23700.0,1.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.058,0.005,0.07,0.028,0.032,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,24200.0,0.0,0.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.058,0.005,0.07,0.028,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,24500.0,0.0,-0.01,0.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.058,0.005,0.07,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,24700.0,1.0,-0.002,-0.01,0.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.058,0.005,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,24800.0,0.0,0.006,-0.002,-0.01,0.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.058,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,25000.0,1.0,-0.021,0.006,-0.002,-0.01,0.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,25500.0,0.0,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.014,-0.006,-0.03,-0.031,-0.006,-0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,30000.0,1.0,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.014,-0.006,-0.03,-0.031,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,30500.0,1.0,0.014,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.014,-0.006,-0.03,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,31000.0,0.0,0.028,0.014,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.014,-0.006,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,31500.0,0.0,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.014,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,32000.0,1.0,-0.06,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,32500.0,1.0,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,33000.0,1.0,0.012,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.006,-0.002,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,33500.0,1.0,0.017,0.012,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.006,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,34000.0,1.0,0.003,0.017,0.012,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,34500.0,1.0,0.003,0.003,0.017,0.012,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.044,-0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,35000.0,0.0,0.03,0.003,0.003,0.017,0.012,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,35500.0,1.0,-0.028,0.03,0.003,0.003,0.017,0.012,0.013,-0.06,-0.05,0.028,0.014,-0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,40000.0,1.0,0.032,-0.028,0.03,0.003,0.003,0.017,0.012,0.013,-0.06,-0.05,0.028,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,40500.0,1.0,0.023,0.032,-0.028,0.03,0.003,0.003,0.017,0.012,0.013,-0.06,-0.05,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,41000.0,1.0,0.001,0.023,0.032,-0.028,0.03,0.003,0.003,0.017,0.012,0.013,-0.06,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,41500.0,1.0,0.035,0.001,0.023,0.032,-0.028,0.03,0.003,0.003,0.017,0.012,0.013,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,42000.0,0.0,0.008,0.035,0.001,0.023,0.032,-0.028,0.03,0.003,0.003,0.017,0.012,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,42500.0,0.0,-0.003,0.008,0.035,0.001,0.023,0.032,-0.028,0.03,0.003,0.003,0.017,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,43000.0,0.0,-0.02,-0.003,0.008,0.035,0.001,0.023,0.032,-0.028,0.03,0.003,0.003,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,43500.0,1.0,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.023,0.032,-0.028,0.03,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,44000.0,1.0,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.023,0.032,-0.028,0.03,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,44500.0,0.0,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.023,0.032,-0.028,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,45000.0,0.0,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.023,0.032,-0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,45500.0,1.0,-0.02,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.023,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,50000.0,1.0,0.025,-0.02,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,50500.0,1.0,0.046,0.025,-0.02,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,51000.0,0.0,0.015,0.046,0.025,-0.02,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,51500.0,0.0,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,52000.0,0.0,-0.011,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.017,0.02,-0.003,-0.02,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,52500.0,1.0,-0.019,-0.011,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.017,0.02,-0.003,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,53000.0,0.0,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.017,0.02,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,53500.0,1.0,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.017,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,54000.0,1.0,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,54500.0,0.0,0.013,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.025,-0.02,-0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,55000.0,0.0,-0.003,0.013,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.025,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,55500.0,1.0,-0.004,-0.003,0.013,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,60000.0,0.0,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,60500.0,0.0,-0.002,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,61000.0,0.0,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.001,-0.019,-0.011,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,61500.0,0.0,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.001,-0.019,-0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,62000.0,1.0,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.001,-0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,62500.0,0.0,0.004,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,63000.0,1.0,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.005,-0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,63500.0,1.0,0.042,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,64000.0,0.0,0.012,0.042,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,64500.0,1.0,-0.022,0.012,0.042,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,-0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,65000.0,0.0,0.017,-0.022,0.012,0.042,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.03,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,65500.0,1.0,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,70000.0,1.0,0.009,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.004,-0.039,-0.025,-0.007,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,70500.0,1.0,0.016,0.009,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.004,-0.039,-0.025,-0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,71000.0,1.0,0.005,0.016,0.009,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.004,-0.039,-0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,71500.0,0.0,0.02,0.005,0.016,0.009,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.004,-0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,72000.0,0.0,-0.005,0.02,0.005,0.016,0.009,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,72500.0,0.0,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,-0.009,0.017,-0.022,0.012,0.042,-0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,73000.0,0.0,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,-0.009,0.017,-0.022,0.012,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,73500.0,0.0,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,-0.009,0.017,-0.022,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,74000.0,0.0,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,-0.009,0.017,-0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,74500.0,0.0,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,-0.009,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,75000.0,1.0,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,75500.0,1.0,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,80000.0,1.0,0.005,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,80500.0,0.0,0.037,0.005,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,81000.0,1.0,-0.016,0.037,0.005,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,81500.0,1.0,0.031,-0.016,0.037,0.005,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,82000.0,1.0,0.017,0.031,-0.016,0.037,0.005,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,-1.42e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,82500.0,1.0,0.003,0.017,0.031,-0.016,0.037,0.005,0.024,-0.005,-0.026,-0.006,-0.015,-0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,83000.0,1.0,0.031,0.003,0.017,0.031,-0.016,0.037,0.005,0.024,-0.005,-0.026,-0.006,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,83500.0,0.0,0.086,0.031,0.003,0.017,0.031,-0.016,0.037,0.005,0.024,-0.005,-0.026,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,84000.0,0.0,-0.026,0.086,0.031,0.003,0.017,0.031,-0.016,0.037,0.005,0.024,-0.005,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,84500.0,0.0,-0.016,-0.026,0.086,0.031,0.003,0.017,0.031,-0.016,0.037,0.005,0.024,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,85000.0,1.0,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.017,0.031,-0.016,0.037,0.005,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,85500.0,0.0,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.017,0.031,-0.016,0.037,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,90000.0,0.0,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.017,0.031,-0.016,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,90500.0,1.0,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.017,0.031,-0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,91000.0,1.0,0.018,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.017,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,91500.0,0.0,0.017,0.018,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,92000.0,0.0,-0.045,0.017,0.018,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,92500.0,1.0,-0.002,-0.045,0.017,0.018,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,93000.0,1.0,0.016,-0.002,-0.045,0.017,0.018,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,93500.0,1.0,0.044,0.016,-0.002,-0.045,0.017,0.018,-0.02,-0.031,0.019,-0.005,-0.016,-0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,94000.0,1.0,0.007,0.044,0.016,-0.002,-0.045,0.017,0.018,-0.02,-0.031,0.019,-0.005,-0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170328.0,94500.0,0.0,0.019,0.007,0.044,0.016,-0.002,-0.045,0.017,0.018,-0.02,-0.031,0.019,-0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
